rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
374,3642289,K00301.02,Kepler-135 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
375,3662838,K00302.01,Kepler-516 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
376,5966322,K00303.01,Kepler-517 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
377,6029239,K00304.01,Kepler-518 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
378,6029239,K00304.02,,CANDIDATE,CANDIDATE,0.7860,0,0,0,0
379,6063220,K00305.01,Kepler-99 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
380,6071903,K00306.01,Kepler-519 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
381,6289257,K00307.01,Kepler-520 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
382,6289257,K00307.02,Kepler-520 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
383,6291837,K00308.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
385,7050989,K00312.01,Kepler-136 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
386,7050989,K00312.02,Kepler-136 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
387,7419318,K00313.01,Kepler-137 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
388,7419318,K00313.02,Kepler-137 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
389,7603200,K00314.01,Kepler-138 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
390,7603200,K00314.02,Kepler-138 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
391,7603200,K00314.03,Kepler-138 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
392,7700622,K00315.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
393,8008067,K00316.01,Kepler-139 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
394,8008067,K00316.02,Kepler-139 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
395,8008067,K00316.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
396,8121310,K00317.01,Kepler-521 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
397,8121310,K00317.02,,CANDIDATE,CANDIDATE,0.8120,0,0,0,0
398,8156120,K00318.01,Kepler-522 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0
399,8684730,K00319.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
401,8753657,K00321.01,Kepler-406 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
402,8753657,K00321.02,Kepler-406 c,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
404,9139084,K00323.01,Kepler-523 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
407,9880467,K00326.01,,CANDIDATE,CANDIDATE,0.0050,0,0,0,0
408,9880467,K00326.02,,CANDIDATE,CANDIDATE,0.9050,0,0,0,0
409,9881662,K00327.01,Kepler-140 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
410,9881662,K00327.02,Kepler-140 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
413,11361646,K00330.01,Kepler-524 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
414,11361646,K00330.02,Kepler-524 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
415,10285631,K00331.01,Kepler-525 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
416,10285631,K00331.02,,CANDIDATE,CANDIDATE,0.8810,0,0,0,0
417,10290666,K00332.01,Kepler-526 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
418,10290666,K00332.02,,CANDIDATE,CANDIDATE,0.9850,0,0,0,0
419,10337258,K00333.01,Kepler-527 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
423,10545066,K00337.01,Kepler-528 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
424,10552611,K00338.01,Kepler-141 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
425,10552611,K00338.02,Kepler-141 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
426,10587105,K00339.01,Kepler-529 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
427,10587105,K00339.02,Kepler-529 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
428,10587105,K00339.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
430,10878263,K00341.01,Kepler-414 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
431,10878263,K00341.02,Kepler-414 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
432,10982872,K00343.01,Kepler-142 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
433,10982872,K00343.02,Kepler-142 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
434,10982872,K00343.03,Kepler-142 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
435,11015108,K00344.01,Kepler-530 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
436,11074541,K00345.01,Kepler-531 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
437,11100383,K00346.01,Kepler-532 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
438,11189127,K00347.01,,CANDIDATE,CANDIDATE,0.3510,0,1,0,0
439,11194032,K00348.01,Kepler-533 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
440,11394027,K00349.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
441,11395587,K00350.01,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0
443,11442793,K00351.02,Kepler-90 g,CONFIRMED,CANDIDATE,0.8800,0,0,0,0
444,11442793,K00351.03,Kepler-90 d,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
445,11442793,K00351.04,Kepler-90 e,CONFIRMED,CANDIDATE,0.9710,0,0,0,0
446,11442793,K00351.05,Kepler-90 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
447,11442793,K00351.06,Kepler-90 b,CONFIRMED,CANDIDATE,0.9160,0,0,0,0
448,11442793,K00351.07,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0
449,11521793,K00352.01,Kepler-143 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
450,11521793,K00352.02,Kepler-143 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
451,11566064,K00353.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
452,11566064,K00353.02,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0
453,11566064,K00353.03,,CANDIDATE,CANDIDATE,0.9750,0,0,0,0
454,11568987,K00354.01,Kepler-534 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
455,11568987,K00354.02,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
456,11621223,K00355.01,Kepler-535 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
457,11624249,K00356.01,Kepler-536 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
461,12404954,K00361.01,Kepler-537 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
464,11623629,K00365.01,Kepler-538 b,CONFIRMED,CANDIDATE,0.7550,0,0,0,0
465,3545478,K00366.01,,CANDIDATE,CANDIDATE,0.9530,0,0,0,0
466,4815520,K00367.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
468,7175184,K00369.01,Kepler-144 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
469,7175184,K00369.02,Kepler-144 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
470,8494142,K00370.01,Kepler-145 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
471,8494142,K00370.02,Kepler-145 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0
474,7364176,K00373.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
475,8686097,K00374.01,Kepler-540 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
481,2446113,K00379.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
485,3353050,K00384.01,Kepler-541 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
486,3446746,K00385.01,Kepler-542 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
487,3656121,K00386.01,Kepler-146 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
488,3656121,K00386.02,Kepler-146 c,CONFIRMED,CANDIDATE,0.9730,0,0,0,0
489,3733628,K00387.01,Kepler-543 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
490,3831053,K00388.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
494,3942670,K00392.01,Kepler-147 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
495,3942670,K00392.02,Kepler-147 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0
496,3964109,K00393.01,Kepler-544 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
499,4252322,K00396.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
501,9946525,K00398.01,Kepler-148 d,CONFIRMED,CANDIDATE,0.9630,0,0,0,0
502,9946525,K00398.02,Kepler-148 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
503,9946525,K00398.03,Kepler-148 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
506,3217264,K00401.01,Kepler-149 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
507,3217264,K00401.02,Kepler-149 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
508,3217264,K00401.03,Kepler-149 c,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
515,5351250,K00408.01,Kepler-150 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
516,5351250,K00408.02,Kepler-150 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
517,5351250,K00408.03,Kepler-150 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
518,5351250,K00408.04,Kepler-150 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
520,5444548,K00409.01,Kepler-545 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
523,5683743,K00412.01,Kepler-546 b,CONFIRMED,CANDIDATE,0.9220,0,0,0,0
524,5791986,K00413.01,Kepler-151 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
525,5791986,K00413.02,Kepler-151 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
528,6289650,K00415.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
529,6508221,K00416.01,Kepler-152 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
530,6508221,K00416.02,Kepler-152 c,CONFIRMED,CANDIDATE,0.7660,0,0,0,0
531,6508221,K00416.03,,CANDIDATE,CANDIDATE,0.9810,0,0,0,0
535,8352537,K00420.01,Kepler-547 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
536,9115800,K00421.01,Kepler-548 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
538,9478990,K00423.01,Kepler-39 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
541,10016874,K00426.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
542,10189546,K00427.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
543,10189546,K00427.02,Kepler-549 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
544,10189546,K00427.03,Kepler-549 c,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
545,10418224,K00428.01,Kepler-40 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
546,10616679,K00429.01,Kepler-550 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
547,10717241,K00430.01,Kepler-551 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
548,10717241,K00430.02,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
549,10843590,K00431.01,Kepler-153 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
550,10843590,K00431.02,Kepler-153 c,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
551,10858832,K00432.01,Kepler-552 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
552,10937029,K00433.01,Kepler-553 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
553,10937029,K00433.02,Kepler-553 c,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
555,11709124,K00435.01,Kepler-154 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
556,11709124,K00435.03,Kepler-154 b,CONFIRMED,CANDIDATE,0.8840,0,0,0,0
557,11709124,K00435.04,Kepler-154 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
558,11709124,K00435.05,Kepler-154 c,CONFIRMED,CANDIDATE,0.9150,0,0,0,0
559,11709124,K00435.06,Kepler-154 f,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
560,11805075,K00436.01,,CANDIDATE,CANDIDATE,0.8040,0,0,0,0
562,12302530,K00438.01,Kepler-155 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
563,12302530,K00438.02,Kepler-155 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
564,12470954,K00439.01,Kepler-554 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
565,2438264,K00440.01,Kepler-156 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
566,2438264,K00440.02,Kepler-156 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
568,3745690,K00442.01,Kepler-157 c,CONFIRMED,CANDIDATE,0.9820,0,0,0,0
569,3745690,K00442.02,Kepler-157 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
570,3745690,K00442.03,Kepler-157 d,CONFIRMED,CANDIDATE,0.8680,0,0,0,0
571,3833007,K00443.01,Kepler-555 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
572,3847138,K00444.01,Kepler-556 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
573,4633570,K00446.01,Kepler-158 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
574,4633570,K00446.02,Kepler-158 c,CONFIRMED,CANDIDATE,0.8950,0,0,0,0
576,5640085,K00448.01,Kepler-159 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
581,6291033,K00452.01,Kepler-557 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
583,7098355,K00454.01,Kepler-558 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
585,7269974,K00456.01,Kepler-160 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
586,7269974,K00456.02,Kepler-160 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
587,7440748,K00457.01,Kepler-161 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
588,7440748,K00457.02,Kepler-161 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
589,7504328,K00458.01,,CANDIDATE,CANDIDATE,0.9330,0,0,0,0
590,7977197,K00459.01,Kepler-162 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
591,7977197,K00459.02,Kepler-162 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
592,8043638,K00460.01,Kepler-559 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
595,8845205,K00463.01,Kepler-560 b,CONFIRMED,CANDIDATE,0.0010,0,0,0,0
596,8890783,K00464.01,Kepler-561 b,CONFIRMED,CANDIDATE,0.9630,0,0,0,0
597,8890783,K00464.02,Kepler-561 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
599,9583881,K00467.01,Kepler-562 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
600,9589524,K00468.01,Kepler-563 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
601,9703198,K00469.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
602,9844088,K00470.01,Kepler-564 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
603,10019643,K00471.01,Kepler-163 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
604,10019643,K00471.02,Kepler-163 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
605,10123064,K00472.01,Kepler-565 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
606,10155434,K00473.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
607,10460984,K00474.01,Kepler-164 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
608,10460984,K00474.02,Kepler-164 d,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
609,10460984,K00474.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
610,10460984,K00474.04,Kepler-164 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
611,10577994,K00475.01,Kepler-165 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
612,10577994,K00475.02,Kepler-165 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
613,10599206,K00476.01,Kepler-566 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
614,10934674,K00477.01,Kepler-567 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
615,10990886,K00478.01,Kepler-568 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
616,11015323,K00479.01,Kepler-569 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
617,11134879,K00480.01,Kepler-570 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
618,11192998,K00481.01,Kepler-166 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
619,11192998,K00481.02,Kepler-166 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
620,11192998,K00481.03,Kepler-166 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
622,11497977,K00483.01,Kepler-571 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
623,12061222,K00484.01,Kepler-572 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
625,12404305,K00486.01,Kepler-573 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
626,12834874,K00487.01,Kepler-574 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
627,2557816,K00488.01,Kepler-575 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
629,3239945,K00490.01,Kepler-167 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
631,3239945,K00490.03,Kepler-167 c,CONFIRMED,CANDIDATE,0.9870,0,0,0,0
632,3239945,K00490.04,Kepler-167 d,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
634,3559935,K00492.01,Kepler-576 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
636,3966801,K00494.01,Kepler-577 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
638,4454752,K00496.01,Kepler-578 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
639,4757437,K00497.01,Kepler-168 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
640,4757437,K00497.02,Kepler-168 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
641,4847534,K00499.01,Kepler-579 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
642,4852528,K00500.01,Kepler-80 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
643,4852528,K00500.02,Kepler-80 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
644,4852528,K00500.03,Kepler-80 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
645,4852528,K00500.04,Kepler-80 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
646,4852528,K00500.05,Kepler-80 f,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
647,4951877,K00501.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
649,5340644,K00503.01,Kepler-580 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
650,5461440,K00504.01,Kepler-581 b,CONFIRMED,CANDIDATE,0.9320,0,0,0,0
651,5689351,K00505.01,Kepler-169 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
652,5689351,K00505.02,Kepler-169 c,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
653,5689351,K00505.03,Kepler-169 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
654,5689351,K00505.04,Kepler-169 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
655,5689351,K00505.05,Kepler-169 f,CONFIRMED,CANDIDATE,0.9810,0,0,0,0
656,5780715,K00506.01,,CANDIDATE,CANDIDATE,0.9000,0,0,0,0
657,5812960,K00507.01,Kepler-582 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
658,6266741,K00508.01,Kepler-170 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
659,6266741,K00508.02,Kepler-170 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
660,6381846,K00509.01,Kepler-171 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
661,6381846,K00509.02,Kepler-171 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
663,6422155,K00510.01,Kepler-172 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
664,6422155,K00510.02,Kepler-172 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
665,6422155,K00510.03,Kepler-172 d,CONFIRMED,CANDIDATE,0.9320,0,0,0,0
666,6422155,K00510.04,Kepler-172 e,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
667,6451936,K00511.01,Kepler-173 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
668,6451936,K00511.02,Kepler-173 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
669,6838050,K00512.01,Kepler-583 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
670,6937692,K00513.01,Kepler-584 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
674,8015907,K00517.01,Kepler-585 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
675,8017703,K00518.01,Kepler-174 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
676,8017703,K00518.02,Kepler-174 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
677,8017703,K00518.03,Kepler-174 d,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
678,8022244,K00519.01,Kepler-175 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
679,8022244,K00519.02,Kepler-175 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
680,8037145,K00520.01,Kepler-176 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
681,8037145,K00520.02,Kepler-176 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
682,8037145,K00520.03,Kepler-176 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
683,8037145,K00520.04,Kepler-176 e,CONFIRMED,CANDIDATE,0.9050,0,0,0,0
684,8162789,K00521.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
685,8162789,K00521.02,,CANDIDATE,CANDIDATE,0.9780,0,0,0,0
686,8265218,K00522.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
687,8806123,K00523.01,Kepler-177 c,CONFIRMED,CANDIDATE,0.9890,0,0,0,0
688,8806123,K00523.02,Kepler-177 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
689,8934495,K00524.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
691,9157634,K00526.01,Kepler-586 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
693,9941859,K00528.01,Kepler-178 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
694,9941859,K00528.02,Kepler-178 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
695,9941859,K00528.03,Kepler-178 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
697,10266615,K00530.01,Kepler-587 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
698,10395543,K00531.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
699,10454313,K00532.01,Kepler-588 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
700,10513530,K00533.01,Kepler-589 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
701,10513530,K00533.02,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
702,10554999,K00534.01,Kepler-179 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
703,10554999,K00534.02,Kepler-179 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
704,10873260,K00535.01,Kepler-590 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
705,10965008,K00536.01,Kepler-591 b,CONFIRMED,CANDIDATE,0.9210,0,0,0,0
706,11073351,K00537.01,Kepler-592 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
707,11090765,K00538.01,Kepler-593 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
709,11656721,K00541.01,Kepler-594 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
710,11669239,K00542.01,Kepler-180 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
711,11669239,K00542.02,Kepler-180 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
712,11823054,K00543.01,Kepler-181 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
713,11823054,K00543.02,Kepler-181 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
716,12058931,K00546.01,Kepler-182 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
717,12058931,K00546.02,Kepler-182 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
718,12116489,K00547.01,Kepler-595 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
719,12116489,K00547.03,,CANDIDATE,CANDIDATE,0.8820,0,0,0,0
720,12600735,K00548.01,Kepler-596 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
721,12600735,K00548.02,,CANDIDATE,CANDIDATE,0.8130,0,0,0,0
724,4165473,K00550.01,Kepler-597 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
725,4270253,K00551.01,Kepler-183 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
726,4270253,K00551.02,Kepler-183 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
729,5443837,K00554.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
730,5709725,K00555.01,Kepler-598 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
731,5709725,K00555.02,,CANDIDATE,CANDIDATE,0.9700,0,0,0,0
733,5774349,K00557.01,Kepler-599 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
734,5978361,K00558.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
735,6501635,K00560.01,Kepler-600 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
736,6665695,K00561.01,Kepler-601 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
737,6707833,K00563.01,Kepler-602 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
738,6786037,K00564.01,Kepler-603 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
739,6786037,K00564.02,Kepler-603 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
740,6786037,K00564.03,Kepler-603 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
742,7119481,K00566.01,Kepler-604 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0
743,7119481,K00566.02,,CANDIDATE,CANDIDATE,0.7000,0,0,0,0
744,7119481,K00566.03,,CANDIDATE,CANDIDATE,0.9640,0,0,0,0
745,7445445,K00567.01,Kepler-184 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
746,7445445,K00567.02,Kepler-184 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
747,7445445,K00567.03,Kepler-184 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
748,7595157,K00568.01,Kepler-605 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
749,7595157,K00568.02,Kepler-605 c,CONFIRMED,CANDIDATE,0.9890,0,0,0,0
